확진일,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,금천구 ,기타,노원구,도봉구,동대문구,동작구,마포구,서대문구,서초구,성동구,성북구,송파구,양천구,영등포구,용산구,은평구,종로구,중구,중랑구,중로구,타시도,합계
2020-12-09,21.0,8.0,9.0,11.0,13.0,7.0,6.0,5.0,0.0,0.0,12.0,5.0,11.0,11.0,12.0,9.0,10.0,6.0,5.0,12.0,6.0,18.0,6.0,12.0,3.0,5.0,10.0,0.0,17.0,250.0
2020-12-10,15.0,9.0,3.0,30.0,15.0,6.0,9.0,0.0,0.0,0.0,5.0,4.0,9.0,19.0,8.0,7.0,12.0,9.0,6.0,8.0,16.0,11.0,8.0,11.0,2.0,3.0,16.0,0.0,11.0,252.0
2020-12-11,23.0,12.0,9.0,77.0,13.0,8.0,8.0,9.0,0.0,2.0,6.0,11.0,6.0,21.0,13.0,8.0,15.0,13.0,17.0,11.0,14.0,15.0,2.0,13.0,4.0,7.0,13.0,0.0,12.0,362.0
2020-12-12,16.0,17.0,5.0,48.0,20.0,11.0,7.0,10.0,0.0,5.0,3.0,13.0,14.0,20.0,16.0,14.0,13.0,16.0,20.0,29.0,17.0,12.0,10.0,14.0,7.0,3.0,22.0,0.0,17.0,399.0
2020-12-13,11.0,18.0,8.0,35.0,13.0,13.0,2.0,9.0,0.0,0.0,9.0,7.0,6.0,4.0,10.0,3.0,5.0,8.0,11.0,8.0,8.0,0.0,4.0,7.0,2.0,5.0,8.0,0.0,5.0,219.0
2020-12-14,18.0,9.0,11.0,32.0,17.0,8.0,9.0,3.0,0.0,1.0,7.0,7.0,12.0,18.0,9.0,10.0,3.0,5.0,9.0,13.0,6.0,7.0,2.0,14.0,2.0,7.0,4.0,0.0,8.0,251.0
2020-12-15,13.0,19.0,14.0,25.0,9.0,12.0,8.0,8.0,0.0,17.0,11.0,11.0,15.0,13.0,19.0,10.0,11.0,17.0,16.0,22.0,13.0,25.0,4.0,19.0,9.0,11.0,12.0,0.0,15.0,378.0
2020-12-16,17.0,18.0,16.0,24.0,16.0,8.0,15.0,8.0,0.0,0.0,8.0,7.0,14.0,23.0,30.0,10.0,15.0,23.0,9.0,25.0,17.0,36.0,10.0,5.0,10.0,10.0,14.0,0.0,35.0,423.0
2020-12-17,14.0,17.0,14.0,29.0,17.0,12.0,27.0,5.0,0.0,0.0,16.0,2.0,31.0,3.0,15.0,14.0,15.0,8.0,19.0,29.0,11.0,27.0,1.0,15.0,15.0,8.0,18.0,0.0,15.0,397.0
2020-12-18,13.0,14.0,2.0,30.0,12.0,16.0,16.0,9.0,0.0,2.0,10.0,8.0,21.0,12.0,11.0,7.0,13.0,8.0,16.0,20.0,9.0,24.0,7.0,19.0,32.0,9.0,22.0,0.0,21.0,383.0
2020-12-19,16.0,3.0,10.0,31.0,12.0,4.0,12.0,2.0,0.0,190.0,6.0,6.0,10.0,7.0,16.0,11.0,5.0,5.0,8.0,5.0,6.0,12.0,3.0,16.0,17.0,5.0,11.0,0.0,5.0,434.0
2020-12-20,15.0,5.0,8.0,16.0,17.0,5.0,17.0,16.0,0.0,1.0,9.0,7.0,14.0,14.0,11.0,12.0,20.0,7.0,13.0,12.0,12.0,14.0,7.0,12.0,30.0,8.0,18.0,0.0,8.0,328.0
2020-12-21,11.0,4.0,6.0,18.0,16.0,9.0,13.0,6.0,0.0,15.0,33.0,12.0,11.0,8.0,11.0,13.0,10.0,6.0,16.0,7.0,11.0,11.0,8.0,9.0,14.0,9.0,18.0,0.0,12.0,317.0
2020-12-22,11.0,7.0,8.0,22.0,17.0,19.0,5.0,8.0,0.0,8.0,18.0,2.0,10.0,11.0,30.0,9.0,8.0,10.0,15.0,21.0,24.0,16.0,6.0,24.0,20.0,6.0,14.0,1.0,15.0,365.0
2020-12-23,6.0,3.0,9.0,34.0,15.0,13.0,12.0,5.0,0.0,7.0,11.0,11.0,11.0,14.0,22.0,9.0,5.0,6.0,11.0,26.0,11.0,9.0,8.0,10.0,7.0,4.0,14.0,0.0,14.0,307.0
2020-12-24,9.0,7.0,6.0,19.0,16.0,14.0,3.0,4.0,0.0,288.0,5.0,5.0,9.0,19.0,21.0,5.0,6.0,3.0,13.0,13.0,15.0,7.0,13.0,18.0,9.0,5.0,8.0,0.0,12.0,552.0
2020-12-25,11.0,15.0,7.0,33.0,18.0,6.0,44.0,12.0,0.0,1.0,21.0,21.0,16.0,13.0,14.0,8.0,14.0,7.0,12.0,30.0,34.0,23.0,10.0,35.0,15.0,2.0,22.0,0.0,23.0,467.0
2020-12-26,18.0,5.0,7.0,24.0,23.0,5.0,21.0,11.0,1.0,38.0,9.0,14.0,11.0,8.0,15.0,2.0,12.0,8.0,12.0,23.0,19.0,9.0,7.0,9.0,12.0,8.0,16.0,0.0,14.0,361.0
